height,grid position,latlon,pic,north neighbor,south neighbor,east neighbor,west neighbor,up neighbor,down neighbor,future neighbor,past neighbor,"[corn=1, Utility=NaN]","[-1, -1, -1, -1]"
33,"[29, 4]","[39.6451772, -82.8146062]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0084.JPG,"[28, 4]","[30, 4]","[29, 5]","[29, 3]","['Links/Photos_01JUN2018_67', [14, 2]]",[],"['Links/Photos_02Aug2018_33', '[29, 4]']",[],"[Latitude=39.6451756944, Longitude=-82.8146073611, BrightnessTotal=0.822551366283, exposureTime=0.002282, xResolution=640, yResolution=480, SaturationTotalRed=0.853408266953, SaturationTotalGreen=0.820643548305, SaturationTotalBlue=0.724681500204, time=0.6209375, corn=1, Utility=0.5807505282685532]","['0.6049403695767234', '0.5798110001815745', '0.5899545331263404', '0.6129891601497446']"
33,"[29, 5]","[39.6451772, -82.8147104]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0083.JPG,"[28, 5]","[30, 5]","[29, 6]","[29, 4]","['Links/Photos_01JUN2018_67', [14, 2]]",[],"['Links/Photos_02Aug2018_33', '[29, 5]']",[],"[Latitude=39.64517525, Longitude=-82.8147095278, BrightnessTotal=0.856781469341, exposureTime=0.002344, xResolution=640, yResolution=480, SaturationTotalRed=0.887158190359, SaturationTotalGreen=0.854177925858, SaturationTotalBlue=0.769149152369, time=0.620844907407, corn=1, Utility=0.5899545331263404]","['0.6208930490047659', '0.6182709183538297', '0.6175827914476596', '0.5807505282685532']"
33,"[29, 6]","[39.6451772, -82.8148146]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_5/DJI_0082.JPG,"[28, 6]","[30, 6]","[29, 7]","[29, 5]","['Links/Photos_01JUN2018_67', [14, 3]]",[],"['Links/Photos_02Aug2018_33', '[29, 6]']",[],"[Latitude=39.6451765556, Longitude=-82.8148151944, BrightnessTotal=0.756940847879, exposureTime=0.001386, xResolution=640, yResolution=480, SaturationTotalRed=0.793572865605, SaturationTotalGreen=0.752955410029, SaturationTotalBlue=0.657881816789, time=0.558101851852, corn=1, Utility=0.6175827914476596]","['0.5752430939093616', '0.6100075562986383', '0.6087415621197447', '0.5899545331263404']"
33,"[29, 7]","[39.6451772, -82.8149187]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_5/DJI_0081.JPG,"[28, 7]","[30, 7]","[29, 8]","[29, 6]","['Links/Photos_01JUN2018_67', [14, 3]]",[],"['Links/Photos_02Aug2018_33', '[29, 7]']",[],"[Latitude=39.6451758333, Longitude=-82.8149180278, BrightnessTotal=0.723109288788, exposureTime=0.001299, xResolution=640, yResolution=480, SaturationTotalRed=0.759828469669, SaturationTotalGreen=0.719641314338, SaturationTotalBlue=0.617045726103, time=0.558020833333, corn=1, Utility=0.6087415621197447]","['0.658745290754383', '0.6134209493065532', '0.6025288393537447', '0.6175827914476596']"
33,"[29, 8]","[39.6451772, -82.8150229]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_5/DJI_0080.JPG,"[28, 8]","[30, 8]","[29, 9]","[29, 7]","['Links/Photos_01JUN2018_67', [14, 4]]",[],"['Links/Photos_02Aug2018_33', '[29, 8]']",[],"[Latitude=39.6451763056, Longitude=-82.8150204722, BrightnessTotal=0.698296094536, exposureTime=0.001063, xResolution=640, yResolution=480, SaturationTotalRed=0.740585324755, SaturationTotalGreen=0.692946103962, SaturationTotalBlue=0.589572827308, time=0.557928240741, corn=1, Utility=0.6025288393537447]","['0.584832709622766', '0.6083210475345107', '0.6082679082172767', '0.6087415621197447']"
33,"[29, 9]","[39.6451772, -82.8151271]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_5/DJI_0079.JPG,"[28, 9]","[30, 9]","[29, 10]","[29, 8]","['Links/Photos_01JUN2018_67', [14, 4]]",[],"['Links/Photos_02Aug2018_33', '[29, 9]']",[],"[Latitude=39.6451776389, Longitude=-82.8151288889, BrightnessTotal=0.719272561637, exposureTime=0.001159, xResolution=640, yResolution=480, SaturationTotalRed=0.765920202717, SaturationTotalGreen=0.711905177696, SaturationTotalBlue=0.615597222222, time=0.557847222222, corn=1, Utility=0.6082679082172767]","['0.6344781219629787', '0.5790201872250214', '0.5746997995989361', '0.6025288393537447']"
33,"[29, 10]","[39.6451772, -82.8152313]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0078.JPG,"[28, 10]","[30, 10]","[29, 11]","[29, 9]","['Links/Photos_01JUN2018_67', [14, 5]]",[],"['Links/Photos_02Aug2018_33', '[29, 10]']",[],"[Latitude=39.645177, Longitude=-82.8152323056, BrightnessTotal=0.79520517578, exposureTime=0.001658, xResolution=640, yResolution=480, SaturationTotalRed=0.841299134498, SaturationTotalGreen=0.787509906046, SaturationTotalBlue=0.699122574551, time=0.620405092593, corn=1, Utility=0.5746997995989361]","['0.6367064474992765', '0.6142529040837447', '0.5823482385934042', '0.6082679082172767']"
33,"[29, 11]","[39.6451772, -82.8153354]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0077.JPG,"[28, 11]","[30, 11]","[29, 12]","[29, 10]","['Links/Photos_01JUN2018_67', [14, 5]]",[],"['Links/Photos_02Aug2018_33', '[29, 11]']",[],"[Latitude=39.6451774722, Longitude=-82.8153383611, BrightnessTotal=0.824377731965, exposureTime=0.001888, xResolution=640, yResolution=480, SaturationTotalRed=0.867378714767, SaturationTotalGreen=0.817408713746, SaturationTotalBlue=0.733512982537, time=0.6203125, corn=1, Utility=0.5823482385934042]","['0.6354706128611063', '0.614186929661234', '0.5779974737591065', '0.5746997995989361']"
33,"[29, 12]","[39.6451772, -82.8154396]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0076.JPG,"[28, 12]","[30, 12]","[29, 13]","[29, 11]","['Links/Photos_01JUN2018_67', [14, 6]]",[],"['Links/Photos_02Aug2018_33', '[29, 12]']",[],"[Latitude=39.6451776667, Longitude=-82.8154424167, BrightnessTotal=0.807754122353, exposureTime=0.001877, xResolution=640, yResolution=480, SaturationTotalRed=0.851185074551, SaturationTotalGreen=0.801049887663, SaturationTotalBlue=0.711841452206, time=0.620219907407, corn=1, Utility=0.5779974737591065]","['0.6272995072902978', '0.6228206489325531', '0.5818503850849787', '0.5823482385934042']"
33,"[29, 13]","[39.6451772, -82.8155438]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0075.JPG,"[28, 13]","[30, 13]","[29, 14]","[29, 12]","['Links/Photos_01JUN2018_67', [14, 6]]",[],"['Links/Photos_02Aug2018_33', '[29, 13]']",[],"[Latitude=39.6451774444, Longitude=-82.8155468333, BrightnessTotal=0.821979002849, exposureTime=0.002004, xResolution=640, yResolution=480, SaturationTotalRed=0.860094656352, SaturationTotalGreen=0.8165851971, SaturationTotalBlue=0.733644965278, time=0.620138888889, corn=1, Utility=0.5818503850849787]","['0.6252910870066382', '0.6217774986711915', '0.5800154170182978', '0.5779974737591065']"
33,"[29, 14]","[39.6451772, -82.8156479]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0074.JPG,"[28, 14]","[30, 14]","[29, 15]","[29, 13]","['Links/Photos_01JUN2018_67', [14, 7]]",[],"['Links/Photos_02Aug2018_33', '[29, 14]']",[],"[Latitude=39.6451771667, Longitude=-82.8156456944, BrightnessTotal=0.814023652217, exposureTime=0.00195, xResolution=640, yResolution=480, SaturationTotalRed=0.850259510315, SaturationTotalGreen=0.808927645016, SaturationTotalBlue=0.730030113868, time=0.620046296296, corn=1, Utility=0.5800154170182978]","['0.6303003241547658', '0.6079325287332341', '0.5816814740060425', '0.5818503850849787']"
33,"[29, 15]","[39.6451772, -82.8157521]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0073.JPG,"[28, 15]","[30, 15]","[29, 16]","[29, 14]","['Links/Photos_01JUN2018_67', [14, 7]]",[],"['Links/Photos_02Aug2018_33', '[29, 15]']",[],"[Latitude=39.6451763333, Longitude=-82.8157513056, BrightnessTotal=0.81997601545, exposureTime=0.002115, xResolution=640, yResolution=480, SaturationTotalRed=0.855592205372, SaturationTotalGreen=0.814919449551, SaturationTotalBlue=0.738149011949, time=0.619953703704, corn=1, Utility=0.5816814740060425]","['0.6198259887438723', '0.6119455857314042', '0.581140896356', '0.5800154170182978']"
33,"[29, 16]","[39.6451772, -82.8158563]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0072.JPG,"[28, 16]","[30, 16]","[29, 17]","[29, 15]","['Links/Photos_01JUN2018_67', [14, 8]]",[],"['Links/Photos_02Aug2018_33', '[29, 16]']",[],"[Latitude=39.6451769722, Longitude=-82.8158584444, BrightnessTotal=0.817346262842, exposureTime=0.00207, xResolution=640, yResolution=480, SaturationTotalRed=0.852123531965, SaturationTotalGreen=0.812422411152, SaturationTotalBlue=0.737448554943, time=0.619861111111, corn=1, Utility=0.581140896356]","['0.6276373201594894', '0.6033211411099999', '0.5863206665425105', '0.5816814740060425']"
33,"[29, 17]","[39.6451772, -82.8159604]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0071.JPG,"[28, 17]","[30, 17]","[29, 18]","[29, 16]","['Links/Photos_01JUN2018_67', [14, 8]]",[],"['Links/Photos_02Aug2018_33', '[29, 17]']",[],"[Latitude=39.6451763333, Longitude=-82.8159605556, BrightnessTotal=0.836828590613, exposureTime=0.002409, xResolution=640, yResolution=480, SaturationTotalRed=0.86655309181, SaturationTotalGreen=0.833126863766, SaturationTotalBlue=0.763971788194, time=0.619780092593, corn=1, Utility=0.5863206665425105]","['0.6139668010094043', '0.6095086433342554', '0.6143795457030639', '0.581140896356']"
33,"[29, 18]","[39.6451772, -82.8160646]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_5/DJI_0070.JPG,"[28, 18]","[30, 18]","[29, 19]","[29, 17]","['Links/Photos_01JUN2018_67', [14, 9]]",[],"['Links/Photos_02Aug2018_33', '[29, 18]']",[],"[Latitude=39.6451748611, Longitude=-82.8160627778, BrightnessTotal=0.738252492824, exposureTime=0.001463, xResolution=640, yResolution=480, SaturationTotalRed=0.772644990809, SaturationTotalGreen=0.733514437806, SaturationTotalBlue=0.657048713235, time=0.557002314815, corn=1, Utility=0.6143795457030639]","['0.6281187639996596', '0.5591243428886807', '0.584932079656766', '0.5863206665425105']"
33,"[29, 19]","[39.6451772, -82.8161688]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0069.JPG,"[28, 19]","[30, 19]","[29, 20]","[29, 18]","['Links/Photos_01JUN2018_67', [14, 9]]",[],"['Links/Photos_02Aug2018_33', '[29, 19]']",[],"[Latitude=39.6451763889, Longitude=-82.8161659444, BrightnessTotal=0.830813705823, exposureTime=0.002475, xResolution=640, yResolution=480, SaturationTotalRed=0.859793887868, SaturationTotalGreen=0.827401131025, SaturationTotalBlue=0.757702920752, time=0.619571759259, corn=1, Utility=0.584932079656766]","['0.5878162558103831', '0.6033541479322553', '0.6133230469758724', '0.6143795457030639']"
33,"[29, 20]","[39.6451772, -82.8162729]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_5/DJI_0068.JPG,"[28, 20]","[30, 20]","[29, 21]","[29, 19]","['Links/Photos_01JUN2018_67', [14, 10]]",[],"['Links/Photos_02Aug2018_33', '[29, 20]']",[],"[Latitude=39.6451763889, Longitude=-82.8162753333, BrightnessTotal=0.73383515264, exposureTime=0.001409, xResolution=640, yResolution=480, SaturationTotalRed=0.76711339614, SaturationTotalGreen=0.729673317504, SaturationTotalBlue=0.650679061989, time=0.556793981481, corn=1, Utility=0.6133230469758724]","['0.5827611527972342', '0.5748911755517021', '0.5810358701805106', '0.584932079656766']"
33,"[29, 21]","[39.6451772, -82.8163771]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0067.JPG,"[28, 21]","[30, 21]","[29, 22]","[29, 20]","['Links/Photos_01JUN2018_67', [14, 10]]",[],"['Links/Photos_02Aug2018_33', '[29, 21]']",[],"[Latitude=39.6451749444, Longitude=-82.8163790278, BrightnessTotal=0.81488641637, exposureTime=0.002282, xResolution=640, yResolution=480, SaturationTotalRed=0.845232817606, SaturationTotalGreen=0.811000561683, SaturationTotalBlue=0.741413283803, time=0.619398148148, corn=1, Utility=0.5810358701805106]","['0.6202810760722979', '0.6128621376042552', '0.5815273680674469', '0.6133230469758724']"
33,"[29, 22]","[39.6451772, -82.8164813]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0066.JPG,"[28, 22]","[30, 22]","[29, 23]","[29, 21]","['Links/Photos_01JUN2018_67', [14, 11]]",[],"['Links/Photos_02Aug2018_33', '[29, 22]']",[],"[Latitude=39.6451792778, Longitude=-82.8164801111, BrightnessTotal=0.817014019806, exposureTime=0.002448, xResolution=640, yResolution=480, SaturationTotalRed=0.842958767361, SaturationTotalGreen=0.814749387255, SaturationTotalBlue=0.743254046671, time=0.619305555556, corn=1, Utility=0.5815273680674469]","['0.6110260092379148', '0.5764973626141277', '0.584079905602383', '0.5810358701805106']"
33,"[29, 23]","[39.6451772, -82.8165855]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0065.JPG,"[28, 23]","[30, 23]","[29, 24]","[29, 22]","['Links/Photos_01JUN2018_67', [14, 11]]",[],"['Links/Photos_02Aug2018_33', '[29, 23]']",[],"[Latitude=39.6451794722, Longitude=-82.8165846111, BrightnessTotal=0.825509490048, exposureTime=0.002245, xResolution=640, yResolution=480, SaturationTotalRed=0.854458792892, SaturationTotalGreen=0.821643152574, SaturationTotalBlue=0.757506625306, time=0.619212962963, corn=1, Utility=0.584079905602383]","['0.5812280722352341', '0.5999820171217021', '0.6266797902188085', '0.5815273680674469']"
33,"[29, 24]","[39.6451772, -82.8166896]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_5/DJI_0064.JPG,"[28, 24]","[30, 24]","[29, 25]","[29, 23]","['Links/Photos_01JUN2018_67', [14, 12]]",[],"['Links/Photos_02Aug2018_33', '[29, 24]']",[],"[Latitude=39.6451735, Longitude=-82.8166883889, BrightnessTotal=0.783504641379, exposureTime=0.001788, xResolution=640, yResolution=480, SaturationTotalRed=0.816192274306, SaturationTotalGreen=0.778769365298, SaturationTotalBlue=0.709740247141, time=0.556412037037, corn=1, Utility=0.6266797902188085]","['0.6072508560910638', '0.5705371193019999', '0.5881950767425105', '0.584079905602383']"
33,"[29, 25]","[39.6451772, -82.8167938]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0063.JPG,"[28, 25]","[30, 25]","[29, 26]","[29, 24]","['Links/Photos_01JUN2018_67', [14, 12]]",[],"['Links/Photos_02Aug2018_33', '[29, 25]']",[],"[Latitude=39.6451755278, Longitude=-82.8167865556, BrightnessTotal=0.841885680469, exposureTime=0.002818, xResolution=640, yResolution=480, SaturationTotalRed=0.828143841912, SaturationTotalGreen=0.850813904208, SaturationTotalBlue=0.797830627042, time=0.618993055556, corn=1, Utility=0.5881950767425105]","['0.5624950632145106', '0.609223853290468', '0.6274794199960849', '0.6266797902188085']"
33,"[29, 26]","[39.6451772, -82.816898]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_5/DJI_0062.JPG,"[28, 26]","[30, 26]","[29, 27]","[29, 25]","['Links/Photos_01JUN2018_67', [14, 13]]",[],"['Links/Photos_02Aug2018_33', '[29, 26]']",[],"[Latitude=39.6451757778, Longitude=-82.8168965, BrightnessTotal=0.786689363851, exposureTime=0.001827, xResolution=640, yResolution=480, SaturationTotalRed=0.823621119281, SaturationTotalGreen=0.781036100899, SaturationTotalBlue=0.705809576695, time=0.556238425926, corn=1, Utility=0.6274794199960849]","['0.6213382539487233', '0.6118331060262979', '0.5877506465683404', '0.5881950767425105']"
33,"[29, 27]","[39.6451772, -82.8170021]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0061.JPG,"[28, 27]","[30, 27]","[29, 28]","[29, 26]","['Links/Photos_01JUN2018_67', [14, 13]]",[],"['Links/Photos_02Aug2018_33', '[29, 27]']",[],"[Latitude=39.6451764722, Longitude=-82.81700125, BrightnessTotal=0.839193848427, exposureTime=0.00309, xResolution=640, yResolution=480, SaturationTotalRed=0.827926585478, SaturationTotalGreen=0.847242021548, SaturationTotalBlue=0.795547449449, time=0.61880787037, corn=1, Utility=0.5877506465683404]","['0.6198165876627234', '0.6175337126821278', '0.591181588018468', '0.6274794199960849']"
33,"[29, 28]","[39.6451772, -82.8171063]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0060.JPG,"[28, 28]","[30, 28]","[29, 29]","[29, 27]","['Links/Photos_01JUN2018_67', [14, 14]]",[],"['Links/Photos_02Aug2018_33', '[29, 28]']",[],"[Latitude=39.6451762778, Longitude=-82.8171029722, BrightnessTotal=0.850641956829, exposureTime=0.002849, xResolution=640, yResolution=480, SaturationTotalRed=0.884643024918, SaturationTotalGreen=0.844635723039, SaturationTotalBlue=0.78609973703, time=0.618726851852, corn=1, Utility=0.591181588018468]","['0.6271230468460426', '0.6022755629412341', '0.6342574484081276', '0.5877506465683404']"
33,"[29, 29]","[39.6451772, -82.8172105]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_5/DJI_0059.JPG,"[28, 29]","[30, 29]","[29, 30]","[29, 28]","['Links/Photos_01JUN2018_67', [14, 14]]",[],"['Links/Photos_02Aug2018_33', '[29, 29]']",[],"[Latitude=39.6451756111, Longitude=-82.8172114722, BrightnessTotal=0.810007651135, exposureTime=0.001495, xResolution=640, yResolution=480, SaturationTotalRed=0.849667930453, SaturationTotalGreen=0.802197725184, SaturationTotalBlue=0.742142910029, time=0.555949074074, corn=1, Utility=0.6342574484081276]","['0.6192630160651915', '0.6081134018623405', '0.5933873153380425', '0.591181588018468']"
33,"[29, 30]","[39.6451772, -82.8173146]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0058.JPG,"[28, 30]","[30, 30]","[29, 31]","[29, 29]","['Links/Photos_01JUN2018_67', [14, 15]]",[],"['Links/Photos_02Aug2018_33', '[29, 30]']",[],"[Latitude=39.6451782778, Longitude=-82.8173155556, BrightnessTotal=0.858661209786, exposureTime=0.002161, xResolution=640, yResolution=480, SaturationTotalRed=0.895012357026, SaturationTotalGreen=0.852065819036, SaturationTotalBlue=0.791216030944, time=0.618483796296, corn=1, Utility=0.5933873153380425]","['0.6190374729621276', '0.6188640632627235', '0.5782264386567659', '0.6342574484081276']"
33,"[29, 31]","[39.6451772, -82.8174188]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0057.JPG,"[28, 31]","[30, 31]","[29, 32]","[29, 30]","['Links/Photos_01JUN2018_67', [14, 15]]",[],"['Links/Photos_02Aug2018_33', '[29, 31]']",[],"[Latitude=39.6451775556, Longitude=-82.8174148611, BrightnessTotal=0.800736990585, exposureTime=0.00175, xResolution=640, yResolution=480, SaturationTotalRed=0.849045317606, SaturationTotalGreen=0.791516378166, SaturationTotalBlue=0.712678270527, time=0.618356481481, corn=1, Utility=0.5782264386567659]","['0.6367084989202978', '0.5865955282674893', '0.6314699592964255', '0.5933873153380425']"
33,"[29, 32]","[39.6451772, -82.817523]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_5/DJI_0056.JPG,"[28, 32]","[30, 32]","[29, 33]","[29, 31]","['Links/Photos_01JUN2018_67', [14, 16]]",[],"['Links/Photos_02Aug2018_33', '[29, 32]']",[],"[Latitude=39.6451750278, Longitude=-82.8175242222, BrightnessTotal=0.792640493892, exposureTime=0.000996, xResolution=640, yResolution=480, SaturationTotalRed=0.754648654514, SaturationTotalGreen=0.803059857537, SaturationTotalBlue=0.817108494179, time=0.555659722222, corn=1, Utility=0.6314699592964255]","['0.641169140541702', '0.5838800821047234', '0.6386195475740426', '0.5782264386567659']"
33,"[29, 33]","[39.6451772, -82.8176271]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_5/DJI_0055.JPG,"[28, 33]","[30, 33]","[29, 34]","[29, 32]","['Links/Photos_01JUN2018_67', [14, 16]]",[],"['Links/Photos_02Aug2018_33', '[29, 33]']",[],"[Latitude=39.6451754167, Longitude=-82.8176265278, BrightnessTotal=0.820861129485, exposureTime=0.000954, xResolution=640, yResolution=480, SaturationTotalRed=0.800992608762, SaturationTotalGreen=0.826915122038, SaturationTotalBlue=0.828642322815, time=0.555578703704, corn=1, Utility=0.6386195475740426]","['0.6476943367282554', '0.5845928972693617', '0.5962983626107234', '0.6314699592964255']"
33,"[29, 34]","[39.6451772, -82.8177313]",/data/chumley/tmp/Photos_01JUN2018//Center_Path/Images/33.6Feet/Sorte_3/DJI_0054.JPG,"[28, 34]","[30, 34]","[29, 35]","[29, 33]","['Links/Photos_01JUN2018_67', [14, 17]]",[],"['Links/Photos_02Aug2018_33', '[29, 34]']",[],"[Latitude=39.6451763056, Longitude=-82.8177306389, BrightnessTotal=0.870150791476, exposureTime=0.002036, xResolution=640, yResolution=480, SaturationTotalRed=0.910738294016, SaturationTotalGreen=0.863343890421, SaturationTotalBlue=0.787967703227, time=0.617974537037, corn=1, Utility=0.5962983626107234]","['0.6476589441895744', '0.6141106197611915', '0.6138529274381702', '0.6386195475740426']"
